TransactionID	Date	Count	Cost	Доставка	Плохой отзыв	Paid	Weight	Promo	AutoIssue
8670	2019-Oct-14 9:15:01	69	5653	0	0	2389,0	4579	1	1
8671	2019-Jun-26 0:15:00	28	9241	1	1	1414,0	8094	1	1
8672	2020-Mar-9 20:45:00	37	8426	0	1	8870,0	6746	0	0
8673	2019-Nov-15 9:30:00	6	8987	0	1	12617,0	5998	1	0
8674	2019-Aug-29 7:30:01	42	6831	1	0	52,0	4373	1	0
8675	2020-May-3 15:00:00	67	5267	1	0	4848,0	6940	0	1
8676	2019-Oct-30 14:00:00	41	8572	0	1	1235,0	4091	1	1
8677	2019-Nov-18 6:45:00	73	7802	0	1	7864,0	4361	1	0
8678	2020-May-4 8:30:00	70	6653	0	0	4725,0	8357	1	0
8679	2020-Feb-8 16:30:00	47	9582	1	0	13191,0	5034	1	0
8680	2019-Dec-23 8:30:00	64	9217	0	1	14618,0	5636	0	1
8681	2019-Jun-23 6:15:00	28	8825	1	1	1486,0	4735	0	1
8682	2020-Aug-19 13:30:00	29	4650	0	0	191,0	6592	1	1
8683	2019-Aug-19 1:00:00	21	9296	1	0	9067,0	6206	1	0
8684	2019-Sep-18 12:30:00	69	6027	1	1	14914,0	7345	0	0
8685	2019-May-14 11:03:01	14	7245	1	1	3847,0	5826	1	0
8686	2019-Aug-27 9:00:01	87	8376	0	0	13368,0	7285	1	1
8687	2019-Aug-15 11:30:00	41	4654	1	1	4853,0	7123	0	0
8688	2020-Jul-4 17:15:00	15	5266	1	0	14891,0	8590	0	0
8689	2020-Feb-1 13:30:00	29	6917	1	1	12660,0	5254	1	1
8690	2019-Dec-30 5:00:00	87	6051	1	0	2954,0	4545	1	1
8691	2019-Nov-20 9:30:00	71	5094	1	0	6373,0	6363	0	0
8692	2020-May-26 13:15:00	51	7526	1	0	10080,0	4263	0	1
8693	2019-Nov-3 19:45:00	65	6205	1	1	13677,0	4964	1	0
8694	2020-Jan-23 8:30:00	85	7544	0	1	10516,0	8733	1	0
8695	2020-Aug-19 9:45:00	86	6608	0	1	5355,0	9771	0	1
8696	2020-Jul-18 16:45:00	66	4970	0	0	9769,0	8489	0	1
8697	2020-Jun-8 18:00:00	23	4390	1	0	12961,0	7269	0	0
8698	2019-Nov-26 11:00:00	99	9456	1	1	3483,0	7434	1	1
8699	2020-Jan-27 9:00:00	96	5883	1	0	993,0	6499	0	0
8700	2020-Jan-29 9:30:00	88	6372	0	1	2467,0	4640	1	1
8701	2020-Jan-5 6:30:00	13	8744	1	0	6902,0	8098	1	0
8702	2019-Jul-22 10:30:00	19	8079	1	1	1161,0	8866	1	1
8703	2019-Oct-10 8:45:00	42	7770	1	1	7397,0	6753	1	0
8704	2020-Jun-30 11:15:00	24	4174	0	0	977,0	7325	0	0
8705	2019-Oct-17 15:45:00	24	8242	0	0	5799,0	8082	1	1
8706	2019-Oct-29 6:30:01	21	7716	1	1	13457,0	6389	1	1
8707	2020-Aug-3 12:00:00	32	5755	0	1	11066,0	6550	0	1
8708	2019-Nov-2 6:30:00	42	5856	0	1	10421,0	9613	0	0
8709	2020-Jul-10 9:30:00	81	4537	0	0	14410,0	7142	1	1
8710	2020-Feb-21 9:45:00	22	7264	1	1	9921,0	5750	0	0
8711	2020-Jun-9 7:00:00	86	6437	1	0	6825,0	9166	1	0
8712	2020-Mar-2 7:00:01	91	6600	0	0	3005,0	5909	1	0
8713	2020-Jan-29 9:00:00	24	6635	0	1	13338,0	8230	0	1
8714	2019-Oct-22 9:00:00	86	6941	0	1	14714,0	7776	0	1
8715	2020-Jul-2 14:45:00	9	6313	1	1	10739,0	6699	1	1
8716	2019-Nov-9 16:15:00	10	9671	0	0	3371,0	6976	1	0
8717	2019-Jul-3 19:00:00	32	7195	1	1	6372,0	6396	1	0
8718	2020-Mar-12 15:00:01	14	7393	0	1	4392,0	8957	0	0
8719	2019-Sep-13 6:00:01	22	8677	0	1	6709,0	6152	0	1
8720	2019-Jun-13 2:01:02	99	4055	0	1	4970,0	9651	1	0
8721	2020-Jan-25 11:45:00	73	5790	1	1	810,0	8178	1	1
8722	2020-Aug-31 14:28:02	32	8814	0	1	2833,0	6712	1	0
8723	2020-Jan-18 10:15:00	63	9847	1	0	5057,0	6420	1	1
8724	2020-Feb-24 16:00:00	74	6927	1	0	4935,0	6238	1	0
8725	2020-May-10 17:45:00	25	5526	0	1	1593,0	7990	1	1
8726	2019-Apr-10 11:16:02	97	4317	0	0	2451,0	4194	1	1
8727	2020-Jun-5 18:00:00	28	8965	0	1	11724,0	4656	0	1
8728	2019-Nov-16 16:45:00	9	8877	1	1	11571,0	6337	0	1
8729	2020-May-26 12:15:00	19	9621	1	1	6075,0	4258	0	0
8730	2020-Jun-29 4:00:00	11	5337	0	1	14873,0	4376	0	0
8731	2020-Jan-25 10:00:00	26	8604	0	1	13947,0	5054	1	1
8732	2019-Dec-19 13:45:00	36	4192	0	1	1762,0	9843	0	1
8733	2019-Oct-16 7:00:00	63	8126	1	0	3524,0	6305	1	0
8734	2019-Aug-23 5:30:00	55	4688	1	1	12213,0	8636	1	0
8735	2019-Oct-24 11:00:00	84	6948	0	0	7977,0	5706	0	1
8736	2020-Mar-20 8:15:00	51	4868	0	1	12769,0	4064	0	1
8737	2020-Mar-9 9:00:00	40	9921	1	1	12069,0	7280	0	0
8738	2020-Aug-5 5:15:00	28	9491	1	1	8713,0	6667	1	1
8739	2020-Jun-29 0:30:00	26	4340	0	0	12460,0	8070	1	0
8740	2020-Aug-26 18:00:00	76	9304	1	0	8691,0	9620	1	1
8741	2019-Oct-20 15:15:00	10	8963	1	0	57,0	4453	1	0
8742	2020-May-24 8:15:00	22	7947	1	1	3789,0	4548	1	0
8743	2019-Apr-12 6:01:01	98	7060	0	1	13908,0	9958	1	0
8744	2020-Mar-17 10:45:01	81	7924	1	0	14816,0	7831	0	0
8745	2020-Jun-22 19:00:00	96	6409	0	0	1609,0	7361	0	0
8746	2020-Jan-7 12:30:00	34	9434	1	1	12808,0	4878	1	0
8747	2019-Dec-12 15:15:00	41	8007	0	0	11476,0	9155	0	1
8748	2019-Jun-20 9:45:00	35	5644	0	0	6491,0	7894	0	1
8749	2019-Oct-15 5:45:00	84	5107	1	1	11755,0	9756	1	0
8750	2020-Apr-15 11:00:00	22	5697	1	1	2778,0	9954	1	0
8751	2020-Mar-13 11:30:00	21	8448	1	1	12084,0	7040	0	0
8752	2019-Dec-12 10:00:00	98	5898	0	0	14109,0	5404	0	0
8753	2020-Aug-21 18:45:00	8	5001	1	1	141,0	9632	1	1
8754	2020-Mar-15 9:00:00	6	8714	0	1	9667,0	7637	0	0
8755	2019-Dec-16 9:46:05	80	5946	0	0	14573,0	8217	0	0
8756	2019-Aug-28 14:46:02	79	6151	1	1	7811,0	6551	0	0
8757	2020-Mar-31 14:00:01	78	9013	1	0	11443,0	6139	1	1
8758	2019-Nov-3 17:15:00	31	8401	0	1	13420,0	4821	0	1
8759	2020-Apr-5 7:00:00	53	8734	1	0	7800,0	6259	1	1
8760	2019-Oct-10 8:00:00	38	6607	1	1	11221,0	8391	0	0
8761	2020-Feb-13 15:30:00	42	8853	0	1	11005,0	5761	0	1
8762	2020-Feb-21 9:45:00	99	8691	1	1	3514,0	6086	1	0
8763	2020-Jul-28 1:15:00	90	9039	1	1	13112,0	4381	0	0
8764	2020-May-31 12:00:00	96	4508	0	0	12579,0	7840	0	0
8765	2020-Apr-13 15:30:00	66	5734	1	0	4032,0	8255	0	0
8766	2019-May-12 14:17:00	15	8475	1	1	6561,0	8892	0	1
8767	2020-May-11 11:00:01	75	4128	1	1	4113,0	5073	1	1
8768	2020-Mar-2 13:45:00	74	4480	1	1	14233,0	9495	1	1
8769	2020-Jul-22 2:45:00	19	7642	1	0	3477,0	5641	0	0
8770	2020-Jun-7 11:15:00	51	5978	1	1	2132,0	9569	0	0
8771	2019-Sep-19 8:30:00	86	9677	1	0	4339,0	6033	0	1
8772	2020-Aug-25 9:45:00	57	6489	0	1	4360,0	9603	0	1
8773	2019-Aug-21 17:00:01	42	5024	0	1	5485,0	5416	1	1
8774	2019-Oct-8 8:00:02	51	8787	1	0	12061,0	8397	1	1
8775	2020-Mar-11 15:45:00	41	4683	1	1	12324,0	6103	1	0
8776	2020-Feb-3 17:45:00	48	7845	0	0	9244,0	4538	1	0
8777	2020-Aug-3 6:45:00	28	6030	1	1	13037,0	4478	0	0
8778	2019-Jun-3 17:59:05	19	8824	0	1	4188,0	9166	0	0
8779	2019-Apr-19 11:50:02	78	8419	1	1	12215,0	7854	0	0
8780	2019-Jul-31 13:45:00	35	8801	0	1	2618,0	7028	1	0
8781	2020-Jan-27 9:30:00	94	4124	0	0	2178,0	8474	0	1
8782	2019-Oct-11 7:15:00	64	6192	1	1	13860,0	9223	0	1
8783	2020-May-15 7:30:00	50	8072	1	0	7105,0	6158	0	0
8784	2019-Apr-29 14:02:01	65	9658	1	0	10186,0	7630	1	0
8785	2019-Nov-15 6:00:01	50	9633	1	1	11038,0	9021	1	0
8786	2020-Feb-19 8:30:00	79	5261	0	1	8931,0	5751	1	0
8787	2019-Oct-13 16:00:00	85	7905	1	1	5674,0	9866	0	0
8788	2019-Oct-28 8:30:00	34	5466	1	0	13846,0	8564	0	1
8789	2019-Oct-3 7:16:01	46	6838	0	0	4018,0	8547	0	1
8790	2020-May-16 13:30:00	65	4964	0	0	3291,0	5737	1	0
8791	2019-May-30 14:56:05	59	7022	1	0	6078,0	5827	1	0
8792	2020-Jun-15 3:00:00	16	6256	1	1	1133,0	8511	1	1
8793	2019-Apr-24 6:16:03	66	7775	1	1	807,0	6263	1	0
8794	2020-Apr-6 17:15:00	66	8521	1	0	252,0	4252	1	1
8795	2020-Aug-20 10:49:02	96	5559	1	0	10751,0	5588	0	0
8796	2020-Mar-6 7:15:02	30	7493	0	0	14482,0	6415	0	1
8797	2019-Aug-16 16:30:00	53	7244	1	1	1004,0	8517	0	1
8798	2020-Mar-6 5:42:05	32	9546	1	1	897,0	5350	1	1
8799	2020-Mar-18 4:00:00	97	8914	0	1	13873,0	4708	1	0
8800	2019-Sep-14 9:30:00	65	7102	0	0	10902,0	6462	0	1
8801	2019-Jun-15 15:00:04	54	5643	0	0	9975,0	9801	1	0
8802	2020-Jan-2 20:30:00	30	4772	0	1	1204,0	9936	0	0
8803	2020-Jun-17 15:15:00	11	4294	0	0	3406,0	4289	0	1
8804	2020-Jul-19 8:15:00	89	6815	1	1	1919,0	8720	1	0
8805	2019-Oct-22 14:00:01	62	5123	0	1	3356,0	9574	0	0
8806	2020-Aug-4 20:00:00	69	9656	0	1	159,0	6391	1	0
8807	2019-Jul-13 15:15:00	25	6171	0	1	572,0	4654	1	1
8808	2020-May-20 8:30:00	2	6014	0	1	6302,0	4848	1	1
8809	2019-May-7 8:47:04	72	8820	0	1	2522,0	8247	0	0
8810	2020-May-23 17:45:00	98	8043	1	1	11650,0	4498	1	0
8811	2020-Apr-6 15:15:00	83	5280	0	1	12321,0	8692	1	1
8812	2019-Aug-20 5:00:00	18	8158	0	1	4341,0	8949	1	1
8813	2020-Mar-22 10:15:00	67	6349	1	0	6782,0	4027	1	1
8814	2020-May-27 9:15:00	45	4195	1	1	11579,0	7013	0	1
8815	2019-Nov-11 10:15:00	80	5647	1	0	6004,0	7407	0	1
8816	2019-Apr-8 15:12:02	63	8417	1	0	7276,0	4413	1	1
8817	2019-Sep-29 7:45:00	22	8844	1	1	14829,0	4852	0	1
8818	2019-Oct-6 12:00:00	25	6082	1	0	7493,0	7717	1	0
8819	2020-Aug-19 15:00:00	88	6141	1	0	4311,0	8468	1	0
8820	2019-Dec-13 16:15:00	42	5457	0	1	14306,0	4778	1	1
8821	2020-Mar-20 6:00:01	3	5468	0	0	9223,0	8532	1	0
8822	2019-Aug-23 12:45:00	30	9537	1	0	2511,0	8746	1	0
8823	2020-Aug-20 7:00:00	17	9669	1	1	11632,0	9726	0	1
8824	2020-Jul-27 15:30:01	79	8148	1	1	10664,0	8936	0	0
8825	2019-Oct-14 12:15:00	65	7376	0	0	7901,0	8745	1	1
8826	2020-Apr-14 11:30:00	21	7601	0	1	6743,0	8253	0	0
8827	2020-Mar-19 10:30:00	1	5608	0	0	2683,0	7939	1	1
8828	2020-Aug-27 8:45:00	72	4602	1	0	7771,0	5874	1	0
8829	2020-Mar-30 10:15:00	3	8847	1	0	780,0	5288	1	1
8830	2019-Aug-27 5:30:01	28	7384	1	1	11114,0	5300	1	1
8831	2020-Jul-1 20:15:00	65	8997	0	0	8808,0	7572	1	1
8832	2019-Oct-5 14:00:00	67	9259	1	0	4145,0	4422	0	1
8833	2020-Aug-12 14:45:00	74	6953	1	1	4972,0	8166	0	0
8834	2020-Feb-3 15:30:00	81	6229	0	0	12719,0	4535	1	0
8835	2019-Jun-24 14:15:00	8	5272	0	1	14058,0	7061	1	1
8836	2020-Aug-7 11:00:00	33	6304	0	0	6620,0	4495	0	1
8837	2020-Feb-23 20:15:00	41	5157	1	0	8757,0	9157	1	1
8838	2020-Jan-7 15:45:00	72	4678	1	0	14583,0	7870	0	0
8839	2020-May-15 13:30:00	82	4971	1	1	5449,0	7228	1	1
8840	2020-Jun-22 6:45:00	52	6938	1	0	9767,0	4636	1	1
8841	2019-Apr-11 6:53:04	33	5451	1	1	3326,0	8440	0	0
8842	2019-Jul-20 9:30:00	21	8958	0	0	1989,0	4531	1	0
8843	2019-Apr-3 7:45:02	22	7254	1	1	11357,0	7596	1	0
8844	2020-Jul-6 20:45:00	45	4937	0	1	826,0	7872	0	0
8845	2019-Aug-19 13:00:00	7	9233	0	1	8444,0	8939	0	0
8846	2020-Feb-25 12:15:00	46	6551	0	1	14394,0	6570	1	1
8847	2020-May-19 7:45:00	99	7529	0	1	817,0	9999	0	0
8848	2020-Aug-28 11:15:00	12	6978	0	1	3243,0	4048	1	0
8849	2019-Sep-20 10:30:00	54	7592	0	1	11908,0	9565	0	1
8850	2019-May-8 7:07:05	51	4385	0	1	7840,0	4584	1	1
8851	2020-Aug-8 12:00:00	69	8552	0	1	3850,0	4141	1	1
8852	2020-Jun-23 12:15:00	19	7621	1	0	14233,0	9218	1	1
8853	2019-Jun-18 8:15:00	62	8084	1	1	6379,0	5809	1	0
8854	2019-Oct-9 10:45:00	36	4235	0	1	1615,0	7622	0	0
8855	2020-Jan-25 14:00:00	94	7280	0	0	11441,0	9903	1	1
8856	2019-Apr-7 12:46:02	40	6850	1	0	4100,0	6719	1	0
8857	2020-Jan-25 18:15:00	50	7978	0	0	5562,0	4518	0	1
8858	2019-Dec-29 0:00:00	87	5482	0	1	6952,0	5624	0	1
8859	2019-Oct-3 8:00:00	52	5730	0	0	1851,0	6239	1	0
8860	2020-Apr-1 6:45:00	30	5084	0	1	5104,0	8505	1	1
8861	2020-May-5 7:15:00	35	4036	0	1	10343,0	5125	1	0
8862	2019-Jul-22 22:00:00	52	5954	0	1	1779,0	7448	1	1
8863	2020-Aug-18 17:30:00	59	9289	1	1	4256,0	8841	0	0
8864	2020-Feb-10 9:30:00	97	4095	1	1	14639,0	5771	1	1
8865	2020-Feb-6 11:00:00	13	9602	1	1	8020,0	6791	0	1
8866	2019-Apr-13 13:00:05	92	5259	0	0	12323,0	7226	0	1
8867	2020-Jul-7 6:30:00	92	9342	0	0	9123,0	9691	1	1
8868	2019-Nov-22 11:00:00	36	6719	0	0	13978,0	6154	1	0
8869	2019-Jul-7 6:15:00	52	5064	0	1	9831,0	5723	1	1
8870	2019-May-5 18:47:02	97	6956	0	0	14739,0	6179	1	0
8871	2020-Jun-25 17:00:00	70	8248	1	1	9913,0	6979	0	1
8872	2019-May-10 11:53:03	86	8189	1	0	14650,0	6086	0	1
8873	2019-Dec-16 8:00:00	77	6932	1	1	5907,0	8876	1	0
8874	2020-Jul-1 18:45:00	14	7861	0	1	3174,0	5386	1	0
8875	2020-Jul-8 12:15:00	70	7455	1	0	3107,0	7628	0	1
8876	2020-Mar-23 16:15:00	33	4729	0	1	6830,0	9679	1	1
8877	2020-Aug-29 11:25:01	58	4651	0	1	3288,0	9045	0	1
8878	2019-Oct-28 3:45:00	49	5873	0	1	4263,0	5158	0	0
8879	2019-May-24 3:01:01	39	7102	1	1	1375,0	8576	0	0
8880	2019-May-5 12:47:02	30	5739	1	0	5881,0	9075	0	0
8881	2020-Mar-12 9:30:00	49	9995	1	0	10998,0	4544	1	0
8882	2019-Dec-12 7:45:01	17	7347	1	0	12385,0	7381	0	0
8883	2019-Aug-5 3:45:00	60	4816	0	0	1821,0	5642	0	0
8884	2020-May-17 9:30:00	25	9362	1	1	8242,0	6114	1	1
8885	2019-Apr-24 20:46:01	46	8725	1	1	384,0	9088	0	1
8886	2019-Apr-28 5:46:02	58	8911	1	0	2288,0	7711	0	1
8887	2019-Apr-13 6:15:05	74	7014	1	0	5156,0	5026	0	1
8888	2019-Apr-1 10:16:03	92	9697	0	0	12580,0	9433	1	0
8889	2020-Jan-20 17:00:00	88	8304	1	1	5866,0	7217	1	1
8890	2020-May-19 8:15:00	85	6427	1	0	14609,0	5378	1	0
8891	2020-Mar-20 15:30:01	24	8938	1	0	14796,0	6646	1	1
8892	2019-Sep-17 6:00:00	6	6153	1	0	2911,0	4168	0	1
8893	2019-Nov-6 12:00:01	11	6187	1	0	8170,0	5925	1	1
8894	2019-Apr-18 9:31:00	46	9932	0	0	3421,0	7009	0	1
8895	2019-Nov-14 11:45:00	69	8936	1	1	113,0	5855	0	1
8896	2020-Jul-7 11:00:00	35	7281	0	1	10267,0	6000	1	0
8897	2020-May-26 4:15:00	53	9769	0	1	4110,0	6209	0	0
8898	2020-Mar-8 23:00:00	26	9285	1	0	904,0	8996	1	0
8899	2020-Jun-8 8:30:00	34	9542	0	0	11482,0	6551	1	0
8900	2019-Apr-18 9:38:01	26	6989	0	1	1911,0	9830	0	1
8901	2020-Jan-3 7:30:00	30	9367	1	1	7650,0	4517	1	0
8902	2020-Mar-29 7:45:00	42	4550	0	1	14596,0	4857	1	0
8903	2020-Aug-12 20:45:00	33	7038	0	1	11313,0	8268	1	1
8904	2019-Sep-15 13:45:00	42	9953	0	0	14206,0	5170	1	1
8905	2019-Nov-27 7:15:02	87	6426	1	1	12266,0	9332	1	0
8906	2019-Oct-4 10:15:00	99	8583	0	0	8315,0	5413	1	0
8907	2019-Dec-5 10:00:00	69	9319	1	1	7929,0	6356	1	1
8908	2020-Mar-18 15:30:00	14	4052	0	0	6671,0	8818	0	0
8909	2019-Jun-11 13:16:02	65	8411	1	1	9454,0	7496	1	1
8910	2019-Sep-4 14:56:04	59	9924	1	0	13959,0	9125	1	1
8911	2019-Nov-1 9:30:01	35	5721	1	0	12763,0	6114	0	0
8912	2020-Jul-19 17:45:00	36	5898	0	0	1646,0	9043	0	0
8913	2020-Feb-21 15:15:00	7	8896	0	0	14373,0	5659	0	1
8914	2020-Jul-15 14:15:00	8	8344	0	1	8706,0	7349	0	1
8915	2019-Dec-9 8:00:00	90	8653	0	1	10310,0	8224	0	1
8916	2020-Aug-30 11:30:00	67	4658	0	1	8214,0	9435	0	1
8917	2020-Aug-17 11:45:00	52	8040	1	0	7435,0	4727	0	1
8918	2020-Jun-11 9:00:00	82	7348	0	0	14686,0	4580	1	1
8919	2019-Oct-20 18:45:00	77	8687	0	0	669,0	9703	0	1
8920	2019-Sep-26 13:45:00	74	9704	1	0	1128,0	8303	0	0
8921	2019-Dec-9 16:30:00	48	6885	0	0	3412,0	4434	0	0
8922	2019-Jul-4 11:15:00	58	6932	0	0	7577,0	6044	1	1
8923	2019-Nov-25 14:15:00	53	5074	1	0	3409,0	5948	0	0
8924	2019-Oct-24 16:30:00	89	9517	1	1	14279,0	6048	1	1
8925	2020-Feb-15 12:45:00	33	9975	0	0	7854,0	6578	1	0
8926	2020-Mar-7 17:15:00	3	5109	1	0	3162,0	5788	0	0
8927	2020-May-16 7:08:05	87	8566	1	0	4426,0	9465	0	1
8928	2020-Jun-5 8:15:00	93	5253	1	0	7577,0	4245	0	0
8929	2020-Apr-12 12:15:00	45	8081	1	0	12782,0	4957	1	1
8930	2019-Jun-10 17:01:00	52	4848	0	1	737,0	5492	1	1
8931	2019-Jul-29 10:00:00	44	8444	0	0	12400,0	7115	0	1
8932	2019-Sep-5 10:45:00	12	8259	0	0	6603,0	7380	0	0
8933	2020-Mar-17 11:00:00	32	9472	1	0	8264,0	6662	0	1
8934	2019-Apr-4 11:31:02	43	8481	1	0	9949,0	6946	0	0
8935	2019-Sep-14 15:15:00	33	6267	0	0	7825,0	8091	1	0
8936	2020-Jan-11 5:30:00	91	7235	1	0	12673,0	6213	1	1
8937	2019-Dec-9 7:30:01	17	5414	1	1	3534,0	7473	0	0
8938	2019-Dec-11 21:00:00	63	4187	1	1	4349,0	9251	0	1
8939	2019-Aug-4 16:45:00	5	4610	1	1	7544,0	4088	0	0
8940	2020-Feb-19 11:15:00	78	7912	1	1	11984,0	5350	1	1
8941	2020-Mar-22 16:45:00	84	5293	1	1	10235,0	9288	0	1
8942	2020-Aug-7 12:45:00	66	6267	0	1	14737,0	4223	1	0
8943	2020-May-27 17:30:00	25	9443	0	0	3592,0	8508	1	1
8944	2020-Apr-28 13:45:00	58	4925	0	1	13247,0	6121	0	0
8945	2020-Apr-11 10:00:01	67	4065	0	0	12569,0	8889	0	0
8946	2019-Aug-19 7:45:00	43	7267	1	0	8833,0	4570	0	0
8947	2020-Aug-9 6:45:00	36	7309	1	1	13053,0	4600	1	1
8948	2020-Jan-10 18:30:00	94	5736	0	0	7312,0	5623	0	0
8949	2020-May-3 16:45:00	63	9095	1	1	7618,0	9452	1	1
8950	2019-May-16 7:16:00	12	8270	0	0	5656,0	4659	0	0
8951	2020-Jul-17 15:15:00	66	5832	1	0	12336,0	5052	1	0
8952	2020-Jan-25 14:45:00	42	4997	0	1	5190,0	9329	1	1
8953	2019-Aug-31 14:45:00	35	9225	1	1	7583,0	4361	1	1
8954	2020-May-19 12:30:00	38	9420	0	0	5743,0	9792	0	0
8955	2019-Jun-6 7:46:02	62	8813	1	0	6706,0	4189	0	1
8956	2019-Nov-6 8:30:00	6	9559	0	0	7826,0	5359	1	0
8957	2019-Apr-15 6:28:03	74	7819	0	1	10620,0	6304	1	1
8958	2020-Jul-12 9:00:00	73	6282	1	0	3254,0	4934	1	0
8959	2020-Apr-2 21:15:00	64	9313	0	0	1115,0	4258	1	1
8960	2020-Jun-18 10:45:00	7	9119	1	0	8524,0	7718	0	1
8961	2020-Aug-26 16:45:00	59	4111	0	0	14371,0	7966	0	0
8962	2020-May-12 1:00:00	9	7230	1	0	14174,0	7429	1	0
8963	2019-May-27 15:01:05	95	4170	1	1	8151,0	7101	0	0
8964	2020-May-30 23:45:00	31	6363	1	1	2574,0	7992	1	1
8965	2019-May-13 3:32:00	60	8467	0	1	5787,0	8184	1	0
8966	2019-Aug-22 12:45:00	89	5415	0	0	167,0	7397	0	0
8967	2020-Feb-20 12:00:00	89	5314	0	0	5408,0	4224	0	1
8968	2019-Nov-20 15:45:00	20	8482	1	0	11584,0	8753	1	0
8969	2020-May-2 9:45:00	70	8448	1	0	12776,0	5351	1	1
8970	2019-Aug-4 9:30:00	37	6419	0	0	10463,0	7175	1	1
8971	2019-Jul-18 15:15:00	83	7803	1	0	13729,0	9498	1	1
8972	2020-Apr-16 8:00:01	59	7817	1	0	13884,0	8652	0	1
8973	2019-Apr-25 11:01:04	26	7519	1	0	10443,0	7137	0	0
8974	2020-Aug-3 8:15:00	79	8036	1	1	7781,0	4619	0	1
8975	2019-Nov-16 19:45:00	73	8372	1	0	9844,0	4932	0	0
8976	2020-Jul-22 9:00:00	61	6463	0	1	1137,0	8556	1	1
8977	2020-Aug-21 13:45:00	8	7140	0	1	6059,0	9636	1	0
8978	2019-Nov-30 10:45:00	36	4345	1	0	13069,0	6642	1	1
8979	2019-Nov-10 8:30:00	3	6463	1	1	49,0	4230	1	1
8980	2019-Jun-20 19:30:00	71	4294	0	1	8873,0	4554	0	0
8981	2020-Apr-2 9:30:00	37	7807	1	0	7760,0	8307	1	1
8982	2019-Jun-18 17:00:01	67	7680	1	0	4339,0	5526	0	0
8983	2020-Apr-29 13:00:00	11	4078	0	0	6869,0	5601	0	0
8984	2020-May-23 11:45:00	67	8997	0	0	262,0	5237	0	0
8985	2019-Apr-18 11:42:00	30	5588	1	0	5174,0	9278	1	0
8986	2020-Feb-14 22:15:00	62	9283	1	0	204,0	8667	0	0
8987	2019-Jul-22 9:15:00	1	5527	1	1	14775,0	5918	0	0
8988	2019-Jul-26 3:30:00	61	4979	0	1	6562,0	8588	1	1
8989	2019-Oct-23 8:15:01	70	4164	1	1	9874,0	8863	1	0
8990	2019-Oct-21 3:00:00	31	4813	1	0	14580,0	6964	0	0
8991	2020-Aug-16 7:30:00	51	5058	0	0	8838,0	9475	1	0
8992	2020-Jul-9 7:30:00	79	5007	1	1	10595,0	8735	0	0
8993	2020-Feb-21 6:00:00	20	5880	0	0	6176,0	5810	0	1
8994	2020-Feb-16 20:15:00	37	5123	0	0	7237,0	8093	0	0
8995	2019-Dec-12 14:30:00	47	8438	0	0	694,0	6455	1	1
8996	2020-Feb-21 11:30:00	80	5509	0	0	5790,0	7014	1	1
8997	2019-Jul-8 12:15:00	56	5549	1	1	6070,0	5914	1	1
8998	2019-Jul-1 12:30:01	35	5085	0	0	4722,0	7134	0	0
8999	2019-Sep-2 15:35:05	52	7476	1	1	2482,0	5948	0	1
9000	2020-Aug-26 10:46:00	84	6046	1	1	5382,0	4608	0	0
9001	2020-Aug-28 21:47:00	41	4143	0	1	11702,0	7474	1	0
9002	2019-Sep-1 9:08:03	96	9894	0	0	12517,0	8038	0	0
9003	2020-Aug-18 23:11:00	33	6140	1	0	13929,0	7570	0	0
9004	2019-Oct-5 9:58:01	9	4655	0	0	14801,0	7149	0	0
9005	2020-May-28 10:45:00	57	6360	0	0	4608,0	6623	1	1
9006	2020-Aug-17 8:15:00	93	4508	0	1	5029,0	8399	0	0
9007	2020-Mar-20 8:30:00	82	5161	1	1	9659,0	5955	0	0
9008	2020-Mar-1 22:45:00	6	8665	1	0	9329,0	9550	0	1
9009	2020-Feb-17 11:30:00	16	8033	0	1	2584,0	8800	0	1
9010	2020-Jan-10 7:45:00	49	7660	0	0	13103,0	5592	0	1
9011	2019-May-27 4:46:03	22	8716	0	1	5663,0	4852	0	1
9012	2020-Aug-14 20:00:00	1	7550	1	1	10523,0	9510	1	1
9013	2019-Apr-30 13:16:05	47	8903	0	1	3112,0	4533	0	0
9014	2019-Jul-29 9:45:00	71	7756	0	0	12571,0	7279	1	1
9015	2020-Jun-17 12:30:00	57	5517	1	1	1063,0	6384	1	1
9016	2019-Apr-23 13:04:04	23	8362	0	0	1103,0	6678	0	0
9017	2019-Jun-8 16:31:00	24	6145	1	1	10110,0	6411	1	1
9018	2020-Jul-28 16:30:00	19	9166	0	1	5881,0	7690	0	0
9019	2020-Aug-13 14:45:00	93	8635	0	1	10212,0	7376	1	0
9020	2019-Oct-11 8:15:00	67	8567	0	0	3965,0	9528	1	0
9021	2019-Sep-26 12:15:00	60	4907	0	0	6766,0	5471	0	1
9022	2019-Jun-19 18:15:00	26	9019	0	0	11283,0	6484	1	1
9023	2019-Dec-2 12:30:00	33	9813	1	0	10874,0	6753	0	1
9024	2020-Mar-28 6:00:00	99	9056	1	0	1338,0	9774	1	1
9025	2020-Jul-13 14:30:00	85	9275	1	0	9701,0	9648	0	0
9026	2019-Oct-17 12:45:03	56	8524	0	0	9982,0	8173	0	1
9027	2019-May-17 9:31:02	34	4408	1	1	10298,0	9151	0	0
9028	2019-Aug-22 13:30:00	83	7417	0	0	9562,0	7418	1	0
9029	2019-May-30 13:31:04	75	9186	1	0	3955,0	4312	1	0
